filename,dataset,comparison_status,manufacturer,manufacturer_model,sop_class,transfer_syntax,photometric,n_frames,doppler_candidate,evidence,raw_array_shape,monai_shape_CHW,acquisition_type,monai_ready,spp_validation,root_cause
dcb6561d-fc21-4365-aae8-041f75675a4e.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x360x360,"(1, 227, 360, 360)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
92923bec-6f1e-4902-a4ef-5b41cb068c9a.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,281,False,no validated evidence,281x436x436,"(1, 281, 436, 436)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
94710f55-ef2a-47bc-97ec-621cb6b3638d.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x378x378,"(1, 227, 378, 378)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
72ef7f19-2ed2-4720-9357-24872f0806f4.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,281,False,no validated evidence,281x436x436,"(1, 281, 436, 436)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
670a6af7-0dd3-49b3-a0aa-ad4b4968110a.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,281,False,no validated evidence,281x436x436,"(1, 281, 436, 436)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
2973f26a-b404-469b-82bb-46315519df4d.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,281,False,no validated evidence,281x436x436,"(1, 281, 436, 436)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
e2a4ccf3-d16e-4afe-9e17-c7610800f645.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x366x366,"(1, 227, 366, 366)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
3a2a9eda-1d09-4ae3-acbb-c0ad9cf34959.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x378x378,"(1, 227, 378, 378)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
d591e2fe-99c4-4b02-bec0-14a4ec095208.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x352x352,"(1, 227, 352, 352)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
c5787340-bd9b-4642-a598-78a63ffda98d.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x366x366,"(1, 227, 366, 366)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
7b92a999-f8fd-46c7-ad08-91e0f11b568a.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x374x374,"(1, 227, 374, 374)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
83d3a31c-9b13-45e0-a149-c82eb761739b.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,281,False,no validated evidence,281x436x436,"(1, 281, 436, 436)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
daa09ba7-dadd-41f4-8a95-8c2acdbcd82d.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x352x352,"(1, 227, 352, 352)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
cf65c654-c9c0-41c7-a3e8-4e4446170908.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x378x378,"(1, 227, 378, 378)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
7c73df2d-0b1b-4ccb-9a53-4c5f6a1b0c17.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,226,False,no validated evidence,226x358x358,"(1, 226, 358, 358)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
eadba164-e935-474c-95a1-b3995841934a.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x358x358,"(1, 227, 358, 358)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
b2e8bacc-a302-488b-8a19-89172e636ec7.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,281,False,no validated evidence,281x436x436,"(1, 281, 436, 436)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
96003ace-3031-4f16-a0aa-ab757590ca5a.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x378x378,"(1, 227, 378, 378)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
11dd3361-bd9a-4866-8605-0b7e9905f6eb.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x360x360,"(1, 227, 360, 360)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
7027c3a5-a4f3-4326-84a2-065d96a88f06.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x378x378,"(1, 227, 378, 378)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
c3bcc8f5-8a2b-461a-b401-1006d61ca606.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,281,False,no validated evidence,281x436x436,"(1, 281, 436, 436)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
9b869eaf-21f1-4e22-886f-cf24e68e08ca.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,280,False,no validated evidence,280x452x452,"(1, 280, 452, 452)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
c73c081a-71bf-44c4-aa8b-d1d89f379d02.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x364x364,"(1, 227, 364, 364)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
5fe39b6d-59b7-4ee7-a5c8-0b1716f35d18.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,290,False,no validated evidence,290x444x444,"(1, 290, 444, 444)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
ac61ffd0-8cc3-43db-8796-d295a729a95d.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,281,False,no validated evidence,281x436x436,"(1, 281, 436, 436)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
f0da234c-1ea7-41bd-b515-b60923bf9247.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,226,False,no validated evidence,226x358x358,"(1, 226, 358, 358)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
f020f60e-d6d6-4f39-8d97-21c152f23ad3.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x346x346,"(1, 227, 346, 346)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
297334c6-768f-413f-986a-5c16ab1a621b.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,281,False,no validated evidence,281x436x436,"(1, 281, 436, 436)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
6c833834-7516-45f0-a123-2be8f614afd6.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,226,False,no validated evidence,226x364x364,"(1, 226, 364, 364)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
39e775bc-6319-4878-b161-26e62e0d0455.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x360x360,"(1, 227, 360, 360)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
89b25b05-88bf-47ab-b124-a817bc4268a2.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x360x360,"(1, 227, 360, 360)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
71712171-7f0d-4206-a059-5f80b4bb9a10.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x352x352,"(1, 227, 352, 352)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
bada8a7a-4951-40d4-90cf-555982d884ba.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,281,False,no validated evidence,281x436x436,"(1, 281, 436, 436)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
4c1d8976-33b5-4b6f-a3c9-11fb3cf724ef.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,228,False,no validated evidence,228x362x362,"(1, 228, 362, 362)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
441a90f4-aa73-43a4-a72d-b89e952ee621.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,226,False,no validated evidence,226x378x378,"(1, 226, 378, 378)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
949a5758-29aa-4d01-a6bd-428a55c69d8c.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x352x352,"(1, 227, 352, 352)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
cca07a58-2a5e-4673-b058-80eece7691ef.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x352x352,"(1, 227, 352, 352)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
56c2b9f0-996a-475a-9b45-6cb31c53731b.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,226,False,no validated evidence,226x364x364,"(1, 226, 364, 364)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
f3be2086-8cd0-4928-a5fe-3c86e7e11428.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,281,False,no validated evidence,281x436x436,"(1, 281, 436, 436)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
8243a150-e866-446e-8758-5f7dbe0c61be.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,281,False,no validated evidence,281x436x436,"(1, 281, 436, 436)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
35a538c4-91a3-4ece-908f-183290c38752.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,280,False,no validated evidence,280x424x424,"(1, 280, 424, 424)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
0d8f8d35-2752-4f79-8a71-4a7fcebb6929.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,227,False,no validated evidence,227x360x360,"(1, 227, 360, 360)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
db6a296c-7c2b-49e9-88e0-750b00e089e8.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,281,False,no validated evidence,281x436x436,"(1, 281, 436, 436)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
57595d65-dcd1-43ef-a710-cfea60c01f2f.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,280,False,no validated evidence,280x440x440,"(1, 280, 440, 440)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
42796e17-2c60-498c-90f8-9c646ac7872e.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,281,False,no validated evidence,281x436x436,"(1, 281, 436, 436)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
aa656c41-35e4-492f-bdb5-c3cbac638785.dcm,TCIA_IDC_Prostate_MRI_US_Biopsy,both_ok,Eigen,Artemis,Ultrasound Multi-frame Image Storage,Explicit VR Little Endian,MONOCHROME2,226,False,no validated evidence,226x358x358,"(1, 226, 358, 358)","3D volume or multi-frame, 1 channel",True,"SamplesPerPixel=1; last array dim may be frames, not channels",Both tools read the file successfully. No issues detected.
